기관명,제목,분류,URL,이미지URL,시작일자,종료일자,주소,시간,비용,전화번호,주최기관명,홈페이지URL,작성일자
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,가회민화박물관 소장품 <민화원색(民畵原色)> 특별전,전시,https://ggc.ggcf.kr/cultureEvents/view/657bf6e81899b22af18b8272,https://ggc.ggcf.kr/uploadimg/2023/file/680_1702622921772.PNG,2024-01-13,2024-02-18,,오전 10시 ~ 오후 6시 *누리집 휴관일 확인,무료,031-828-5826,"의정부문화재단 / 의정부문화재단, 가희민화박물관",uac.or.kr,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,"기업열전 <오늘, 요리하는 새미가 있다>",전시,https://ggc.ggcf.kr/cultureEvents/view/657bdf5f1899b22af18b8266,https://ggc.ggcf.kr/uploadimg/2023/file/669_1702616926396.jpg,2023-12-08,2024-02-06,,"오전 9시 ~ 오후 6시 *매주 월요일, 1월1일, 설날 휴관",무료,031-633-9734,"이천시, 이천문화재단 / 이천문화재단, 샘표",,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,가회민화박물관 소장품 <민화원색(民畵原色)> 특별전,전시,https://ggc.ggcf.kr/cultureEvents/view/657bf6e81899b22af18b8272,https://ggc.ggcf.kr/uploadimg/2023/file/680_1702622921772.PNG,2024-01-13,2024-02-18,,오전 10시 ~ 오후 6시 *누리집 휴관일 확인,무료,031-828-5826,"의정부문화재단 / 의정부문화재단, 가희민화박물관",uac.or.kr,2023-12-15
경기문화재단,경기도박물관 특별전 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/6572799bc6889504c82d2cc8,https://ggc.ggcf.kr/uploadimg/2023/file/647_1702001048816.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 *매주 월, 1월 1일, 설날 휴관",무료 입장,031-288-5300,경기도박물관/경기문화재단,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,경기도박물관 특별전 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/6572799bc6889504c82d2cc8,https://ggc.ggcf.kr/uploadimg/2023/file/647_1702001048816.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 *매주 월, 1월 1일, 설날 휴관",무료 입장,031-288-5300,경기도박물관/경기문화재단,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,경기도박물관 특별전 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/6572799bc6889504c82d2cc8,https://ggc.ggcf.kr/uploadimg/2023/file/647_1702001048816.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 *매주 월, 1월 1일, 설날 휴관",무료 입장,031-288-5300,경기도박물관/경기문화재단,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,경기도박물관 특별전 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/6572799bc6889504c82d2cc8,https://ggc.ggcf.kr/uploadimg/2023/file/647_1702001048816.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 *매주 월, 1월 1일, 설날 휴관",무료 입장,031-288-5300,경기도박물관/경기문화재단,musenet.ggcf.kr,2023-12-08
경기문화재단,경기도박물관 특별전 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/6572799bc6889504c82d2cc8,https://ggc.ggcf.kr/uploadimg/2023/file/647_1702001048816.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 *매주 월, 1월 1일, 설날 휴관",무료 입장,031-288-5300,경기도박물관/경기문화재단,musenet.ggcf.kr,2023-12-08
경기문화재단,"경기도박물관 무장애 특별전 <구름, 물결, 꽃, 바람>",전시,https://ggc.ggcf.kr/cultureEvents/view/657279fcc6889504c82d2cc9,https://ggc.ggcf.kr/uploadimg/2023/file/648_1702001146871.jpeg,2023-12-08,2024-03-10,,"오전 10시 ~ 오후 6시 * 매주 월, 1월 1일, 설날 당일 휴관",무료 관람,031-288-5300,,musenet.ggcf.kr,2023-12-08
경기문화재단,2023 한옥마을 문화예술교육 성과전시 <한옥의 일상>展,전시,https://ggc.ggcf.kr/cultureEvents/view/65712aedcb728eb87cca9b4a,https://ggc.ggcf.kr/uploadimg/2023/file/sga_1701915314154.JPG,2023-12-15,2024-01-31,,9:00~18:00 (주말 및 공휴일 휴관),무료,031-996-6837,김포문화재단,gcf.or.kr,2023-12-07
경기문화재단,2023 한옥마을 문화예술교육 성과전시 <한옥의 일상>展,전시,https://ggc.ggcf.kr/cultureEvents/view/65712aedcb728eb87cca9b4a,https://ggc.ggcf.kr/uploadimg/2023/file/sga_1701915314154.JPG,2023-12-15,2024-01-31,,9:00~18:00 (주말 및 공휴일 휴관),무료,031-996-6837,김포문화재단,gcf.or.kr,2023-12-07
경기문화재단,<광명.시.데뷔.전>,전시,https://ggc.ggcf.kr/cultureEvents/view/656dad9ddf4308c8be16c088,https://ggc.ggcf.kr/uploadimg/2023/file/rhkd_1701686522242.JPG,2023-12-06,2024-02-04,,"10:00~18:00, 월화 휴관",무료,01-2621-8879,광명문화재단,gmcf.or.kr,2023-12-04
경기문화재단,<광명.시.데뷔.전>,전시,https://ggc.ggcf.kr/cultureEvents/view/656dad9ddf4308c8be16c088,https://ggc.ggcf.kr/uploadimg/2023/file/rhkd_1701686522242.JPG,2023-12-06,2024-02-04,,"10:00~18:00, 월화 휴관",무료,01-2621-8879,광명문화재단,gmcf.or.kr,2023-12-04
경기문화재단,2023 경기 시각예술 성과발표전 생생화화:生生化化《야생화》,전시,https://ggc.ggcf.kr/cultureEvents/view/6569d76a0e5b08f4b65893d0,https://ggc.ggcf.kr/uploadimg/2023/file/ahs_1701435273651.jpg,2023-12-01,2024-02-25,,10:00~18:00 (월 휴관),"4,000원",031-481-0505,"경기문화재단, 김홍도미술관",ansanart.com,2023-12-01
경기문화재단,2023 경기 시각예술 성과발표전 생생화화:生生化化《야생화》,전시,https://ggc.ggcf.kr/cultureEvents/view/6569d76a0e5b08f4b65893d0,https://ggc.ggcf.kr/uploadimg/2023/file/ahs_1701435273651.jpg,2023-12-01,2024-02-25,,10:00~18:00 (월 휴관),"4,000원",031-481-0505,"경기문화재단, 김홍도미술관",ansanart.com,2023-12-01
경기문화재단,2023 경기 시각예술 성과발표전 생생화화:生生化化《야생화》,전시,https://ggc.ggcf.kr/cultureEvents/view/6569d76a0e5b08f4b65893d0,https://ggc.ggcf.kr/uploadimg/2023/file/ahs_1701435273651.jpg,2023-12-01,2024-02-25,,10:00~18:00 (월 휴관),"4,000원",031-481-0505,"경기문화재단, 김홍도미술관",ansanart.com,2023-12-01
경기문화재단,2023 경기 시각예술 성과발표전 생생화화:生生化化《야생화》,전시,https://ggc.ggcf.kr/cultureEvents/view/6569d76a0e5b08f4b65893d0,https://ggc.ggcf.kr/uploadimg/2023/file/ahs_1701435273651.jpg,2023-12-01,2024-02-25,,10:00~18:00 (월 휴관),"4,000원",031-481-0505,"경기문화재단, 김홍도미술관",ansanart.com,2023-12-01
경기문화재단,2023 경기 시각예술 성과발표전 생생화화:生生化化《야생화》,전시,https://ggc.ggcf.kr/cultureEvents/view/6569d76a0e5b08f4b65893d0,https://ggc.ggcf.kr/uploadimg/2023/file/ahs_1701435273651.jpg,2023-12-01,2024-02-25,,10:00~18:00 (월 휴관),"4,000원",031-481-0505,"경기문화재단, 김홍도미술관",ansanart.com,2023-12-01
경기문화재단,<푸룻푸룻프렌즈와 과일탐구생활> 전시: 기간 연장,전시,https://ggc.ggcf.kr/cultureEvents/view/6568328f3031ef89d9dbc4cd,https://ggc.ggcf.kr/uploadimg/2023/file/27_1705541671420.jpg,2023-12-01,2024-02-25,,"오전 10시 ~ 오후 6시 (입장마감 오후5시) 매주 월 휴관, 크리스마스 정상 운영","1만원(포천시민, 단체, 카톡플친 50% 할인)",031-535-3600,포천시/포천문화관광재단,pcfac.or.kr,2023-11-30
경기문화재단,<푸룻푸룻프렌즈와 과일탐구생활> 전시: 기간 연장,전시,https://ggc.ggcf.kr/cultureEvents/view/6568328f3031ef89d9dbc4cd,https://ggc.ggcf.kr/uploadimg/2023/file/27_1705541671420.jpg,2023-12-01,2024-02-25,,"오전 10시 ~ 오후 6시 (입장마감 오후5시) 매주 월 휴관, 크리스마스 정상 운영","1만원(포천시민, 단체, 카톡플친 50% 할인)",031-535-3600,포천시/포천문화관광재단,pcfac.or.kr,2023-11-30
경기문화재단,<푸룻푸룻프렌즈와 과일탐구생활> 전시: 기간 연장,전시,https://ggc.ggcf.kr/cultureEvents/view/6568328f3031ef89d9dbc4cd,https://ggc.ggcf.kr/uploadimg/2023/file/27_1705541671420.jpg,2023-12-01,2024-02-25,,"오전 10시 ~ 오후 6시 (입장마감 오후5시) 매주 월 휴관, 크리스마스 정상 운영","1만원(포천시민, 단체, 카톡플친 50% 할인)",031-535-3600,포천시/포천문화관광재단,pcfac.or.kr,2023-11-30
경기문화재단,<푸룻푸룻프렌즈와 과일탐구생활> 전시: 기간 연장,전시,https://ggc.ggcf.kr/cultureEvents/view/6568328f3031ef89d9dbc4cd,https://ggc.ggcf.kr/uploadimg/2023/file/27_1705541671420.jpg,2023-12-01,2024-02-25,,"오전 10시 ~ 오후 6시 (입장마감 오후5시) 매주 월 휴관, 크리스마스 정상 운영","1만원(포천시민, 단체, 카톡플친 50% 할인)",031-535-3600,포천시/포천문화관광재단,pcfac.or.kr,2023-11-30
경기문화재단,<푸룻푸룻프렌즈와 과일탐구생활> 전시: 기간 연장,전시,https://ggc.ggcf.kr/cultureEvents/view/6568328f3031ef89d9dbc4cd,https://ggc.ggcf.kr/uploadimg/2023/file/27_1705541671420.jpg,2023-12-01,2024-02-25,,"오전 10시 ~ 오후 6시 (입장마감 오후5시) 매주 월 휴관, 크리스마스 정상 운영","1만원(포천시민, 단체, 카톡플친 50% 할인)",031-535-3600,포천시/포천문화관광재단,pcfac.or.kr,2023-11-30
경기문화재단,간.극,전시,https://ggc.ggcf.kr/cultureEvents/view/6564051f75a96f701dee2b15,https://ggc.ggcf.kr/uploadimg/2023/file/635_1701053725735.jpg,2023-10-21,2024-01-31,,"오전 10시 ~ 오후 5시, 설날 휴관","일반 1만2천원, 청소년 1만원",070-7780-8911,조명박물관,lighting-museum.com,2023-11-27
경기문화재단,간.극,전시,https://ggc.ggcf.kr/cultureEvents/view/6564051f75a96f701dee2b15,https://ggc.ggcf.kr/uploadimg/2023/file/635_1701053725735.jpg,2023-10-21,2024-01-31,,"오전 10시 ~ 오후 5시, 설날 휴관","일반 1만2천원, 청소년 1만원",070-7780-8911,조명박물관,lighting-museum.com,2023-11-27
경기문화재단,소장품상설전 <현대도예 오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3d395b50c74fa9381d36,https://ggc.ggcf.kr/uploadimg/2023/file/eg_1700412560182.JPG,2023-11-24,2024-11-29,,"9:00~18:00, 월 휴",3천원,031-645-0730,경기도자미술관,www.gmocca.org,2023-11-20
경기문화재단,소장품상설전 <현대도예 오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3d395b50c74fa9381d36,https://ggc.ggcf.kr/uploadimg/2023/file/eg_1700412560182.JPG,2023-11-24,2024-11-29,,"9:00~18:00, 월 휴",3천원,031-645-0730,경기도자미술관,www.gmocca.org,2023-11-20
경기문화재단,소장품상설전 <현대도예 오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3d395b50c74fa9381d36,https://ggc.ggcf.kr/uploadimg/2023/file/eg_1700412560182.JPG,2023-11-24,2024-11-29,,"9:00~18:00, 월 휴",3천원,031-645-0730,경기도자미술관,www.gmocca.org,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,소장품상설전 <현대도예 오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3d395b50c74fa9381d36,https://ggc.ggcf.kr/uploadimg/2023/file/eg_1700412560182.JPG,2023-11-24,2024-11-29,,"9:00~18:00, 월 휴",3천원,031-645-0730,경기도자미술관,www.gmocca.org,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,소장품상설전 <현대도예 오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3d395b50c74fa9381d36,https://ggc.ggcf.kr/uploadimg/2023/file/eg_1700412560182.JPG,2023-11-24,2024-11-29,,"9:00~18:00, 월 휴",3천원,031-645-0730,경기도자미술관,www.gmocca.org,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,소장품상설전 <현대도예 오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3d395b50c74fa9381d36,https://ggc.ggcf.kr/uploadimg/2023/file/eg_1700412560182.JPG,2023-11-24,2024-11-29,,"9:00~18:00, 월 휴",3천원,031-645-0730,경기도자미술관,www.gmocca.org,2023-11-20
경기문화재단,17세기 출토 복식 <오늘 뭐 입지?>,전시,https://ggc.ggcf.kr/cultureEvents/view/655a3c845b50c74fa9381d35,https://ggc.ggcf.kr/uploadimg/2023/file/ags_1700412446486.JPG,2023-12-08,2024-03-10,,"10:00~18:00, 월 휴관",무료,031-288-5300,경기도박물관,musenet.ggcf.kr,2023-11-20
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
경기문화재단,안성맞춤박물관 특별전 <내 입에 안성맞춤>,전시,https://ggc.ggcf.kr/cultureEvents/view/655398bfd4697f919dd532ea,https://ggc.ggcf.kr/uploadimg/2023/file/so_1699977327802.JPG,2023-11-10,2024-11-25,,"10:00~18:00, 월 휴관",무료,031-676-4352,안성맞춤박물관,anseong.go.kr/tourportal,2023-11-15
